,,,,,,,,,,,
Persyaratan Dasar,Verifikator,,,,,,,,,,
Kesesuaian Kegiatan Pemanfaatan Ruang (KKPR),"Direktorat Mikro
Direktorat Makro",,,,,,,,,,
Persetujuan Lingkungan (PL),Direktorat Lingkungan Hidup dan Penanggulangan Bencana,,,,,,,,,,
Persetujuan Bangunan Gedung (PBG),Direktorat Sarana Prasarana Dasar,,,,,,,,,,
Sertifikat Laik Fungsi (SLF),Direktorat Sarana Prasarana Dasar,,,,,,,,,,
,,,,,Sertifikat pemenuhan standar sistem manajemen keamanan pangan olahan di sarana peredaran,KL Pusat,,,,,
,,47823,"Perdagangan Eceran Kaki Lima Dan Los Pasar Kopi, Gula Pasir, Gula",Dit IKB,Penetapan pusat penyediaan bahan baku dan/atau bahan penolong,KL Pusat,,,,,
,,,,,Sertifikat pemenuhan standar sistem manajemen keamanan pangan olahan di sarana peredaran,KL Pusat,,,,,
,,47824,"Perdagangan Eceran Kaki Lima Dan Los Pasar Tahu, Tempe, Tauco",Dit IKB,Penetapan pusat penyediaan bahan baku dan/atau bahan penolong,KL Pusat,,,,,
,,47825,Perdagangan Eceran Kaki Lima Dan Los Pasar Daging Olahan Dan,Dit IKB,Sertifikat pemenuhan komitmen sistem manajemen keamanan pangan olahan di sarana peredaran,KL Pusat,,,,,
,,47826,Perdagangan Eceran Kaki Lima Dan Los Pasar Minuman,Dit IKB,Sertifikat pemenuhan komitmen sistem manajemen keamanan pangan olahan di sarana peredaran,KL Pusat,,,,,
,,47827,Perdagangan Eceran Kaki Lima Dan Los Pasar Rokok Dan Tembakau,Dit IKB,-,,,,,,
,,47828,"Perdagangan Eceran Kaki Lima Dan Los Pasar Pakan Ternak, Pakan",Dit IKB,-,,,,,,
,,47829,Perdagangan Eceran Kaki Lima Dan Los Pasar Komoditi Makanan,Dit IKB,-,,,,,,
,,47831,Perdagangan Eceran Kaki Lima Dan Los Pasar Tekstil,Dit IKB,-,,,,,,
,,47832,Perdagangan Eceran Kaki Lima Dan Los Pasar Pakaian,Dit IKB,-,,,,,,
,,47833,"Perdagangan Eceran Kaki Lima Dan Los Pasar Sepatu, Sandal Dan",Dit IKB,-,,,,,,
,,47834,Perdagangan Eceran Kaki Lima Dan Los Pasar Pelengkap Pakaian,Dit IKB,-,,,,,,
,,47841,Perdagangan Eceran Kaki Lima Dan Los Pasar Bahan Kimia,Dit IKB,-,,,,,,
,,47842,Perdagangan Eceran Kaki Lima Dan Los Pasar Farmasi,Dit IKB,-,,,,,,
,,47843,Perdagangan Eceran Kaki Lima Dan Los Pasar Obat Tradisional,Dit IKB,-,,,,,,
,,47844,Perdagangan Eceran Kaki Lima Dan Los Pasar Kosmetik,Dit IKB,-,,,,,,
,,47845,Perdagangan Eceran Kaki Lima Dan Los Pasar Pupuk Dan,Dit IKB,"Pendaftaran pupuk (pupuk organik, pupuk hayati dan pembenahan pupuk)",KL Pusat,,,,,
,,,,,Pendaftaran pestisida (tetap) ,KL Pusat,,,,,
,,,,,Pendaftaran pupuk (pupuk an-organik),KL Pusat,,,,,
,,47846,Perdagangan Eceran Kaki Lima Dan Los Pasar Aromatik/Penyegar,Dit IKB,-,,,,,,
,,47849,"Perdagangan Eceran Kaki Lima Dan Los Pasar Bahan Kimia, Farmasi,",Dit IKB,-,,,,,,
,,47851,Perdagangan Eceran Kaki Lima Dan Los Pasar Kaca Mata,Dit IKB,-,,,,,,
,,47852,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Perhiasan,Dit IKB,-,,,,,,
,,47853,Perdagangan Eceran Kaki Lima Dan Los Pasar Jam,Dit IKB,-,,,,,,
,,47854,"Perdagangan Eceran Kaki Lima Dan Los Pasar Tas, Dompet, Koper,",Dit IKB,-,,,,,,
,,47855,Perdagangan Eceran Kaki Lima Dan Los Pasar Perlengkapan,Dit IKB,-,,,,,,
,,47859,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Keperluan,Dit IKB,-,,,,,,
,,47861,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Elektronik,Dit IKB,-,,,,,,
,,47862,Perdagangan Eceran Kaki Lima Dan Los Pasar Alat Dan,Dit IKB,-,,,,,,
,,47863,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Pecah Belah,Dit IKB,-,,,,,,
,,47864,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Pecah Belah,Dit IKB,-,,,,,,
,,47865,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Dan,Dit IKB,-,,,,,,
,,47866,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Pecah Belah,Dit IKB,-,,,,,,
,,47867,Perdagangan Eceran Kaki Lima Dan Los Pasar Alat Kebersihan,Dit IKB,-,,,,,,
,,47869,Perdagangan Eceran Kaki Lima Dan Los Pasar Perlengkapan Rumah,Dit IKB,-,,,,,,
,,47871,"Perdagangan Eceran Kaki Lima Dan Los Pasar Kertas, Karton Dan",Dit IKB,-,,,,,,
,,47872,Perdagangan Eceran Kaki Lima Dan Los Pasar Alat Tulis Menulis Dan,Dit IKB,-,,,,,,
,,47873,Perdagangan Eceran Kaki Lima Dan Los Pasar Hasil Pencetakan Dan,Dit IKB,-,,,,,,
,,47874,Perdagangan Eceran Kaki Lima Dan Los Pasar Alat Olahraga Dan,Dit IKB,-,,,,,,
,,47875,"Perdagangan Eceran Kaki Lima Dan Los Pasar Alat Fotografi, Alat",Dit IKB,-,,,,,,
,,47876,Perdagangan Eceran Kaki Lima Dan Los Pasar Mesin Kantor,Dit IKB,-,,,,,,
,,47877,Perdagangan Eceran Kaki Lima Dan Los Pasar Peralatan,Dit IKB,-,,,,,,
,,47879,"Perdagangan Eceran Kaki Lima Dan Los Pasar Campuran Kertas,",Dit IKB,-,,,,,,
,,47881,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Kerajinan,Dit IKB,-,,,,,,
,,47882,Perdagangan Eceran Kaki Lima Dan Los Pasar Mainan Anak-Anak,Dit IKB,-,,,,,,
,,47883,Perdagangan Eceran Kaki Lima Dan Los Pasar Lukisan,Dit IKB,-,,,,,,
,,47891,Perdagangan Eceran Kaki Lima Dan Los Pasar Hewan Hidup,Dit IKB,-,,,,,,
,,47892,"Perdagangan Eceran Kaki Lima Dan Los Pasar Bahan Bakar Minyak,",Dit IKB,-,,,,,,
,,47893,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Antik,Dit IKB,-,,,,,,
,,47894,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Bekas,Dit IKB,-,,,,,,
,,47895,"Perdagangan Eceran Kaki Lima Dan Los Pasar Pakaian, Alas Kaki,",Dit IKB,-,,,,,,
,,47896,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Listrik Dan,Dit IKB,-,,,,,,
,,47897,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Bekas,Dit IKB,-,,,,,,
,,47899,Perdagangan Eceran Kaki Lima Dan Los Pasar Barang Lainnya,Dit IKB,-,,,,,,
,,47912,"Perdagangan Eceran Melalui Media Untuk Komoditi Tekstil, Pakaian,",Dit IKB,-,,,,,,
,,47913,Perdagangan Eceran Melalui Media Untuk Barang Perlengkapan,Dit IKB,-,,,,,,
,,47914,Perdagangan Eceran Melalui Media Untuk Barang Campuran,Dit IKB,Penetapan pusat penyediaan bahan baku dan/atau bahan penolong,KL Pusat,,,,,
,,,,,Izin edar kosmetik ,KL Pusat,,,,,
,,,,,Rekomendasi sebagai pemohon notifikasi kosmetik ,KL Pusat,,,,,
,,,,,Sertifikat pemenuhan komitmen sistem manajemen keamanan pangan olahan di sarana peredaran,KL Pusat,,,,,
,,47919,Perdagangan Eceran Melalui Media Untuk Berbagai Macam Barang,Dit IKB,Sertifikat pemenuhan komitmen sistem manajemen keamanan pangan olahan di sarana peredaran,KL Pusat,,,,,
,,47920,Perdagangan Eceran Atas Dasar Balas Jasa (Fee) Atau Kontrak,Dit IKB,-,,,,,,
,,47991,Perdagangan Eceran Keliling Komoditi Makanan Dari Hasil,Dit IKB,Penetapan pusat penyediaan bahan baku dan/atau bahan penolong,KL Pusat,,,,,
,,47992,"Perdagangan Eceran Keliling Komoditi Makanan, Minuman Atau",Dit IKB,Penetapan pusat penyediaan bahan baku dan/atau bahan penolong,KL Pusat,,,,,
,,,,,Sertifikat penerapan penanganan yang baik pangan segar asal tumbuhan (SPPB-PSAT),KL Pusat,,,,,
,,,,,Izin edar PSAT produk dalam negeri (PSAT-PD),KL Pusat,,,,,
,,,,,Izin edar PSAT produk dalam negeri usaha kecil (PSAT-PDUK),KL Pusat,,,,,
,,47993,"Perdagangan Eceran Keliling Bahan Kimia, Farmasi, Kosmetik Dan Alat Labolatorium",Dit IKB,Penetapan pusat penyediaan bahan baku dan/atau bahan penolong,KL Pusat,,,,,
,,47994,"Perdagangan Eceran Keliling Tekstil, Pakaian, Alas Kaki Dan Barang",Dit IKB,Penetapan pusat penyediaan bahan baku dan/atau bahan penolong,KL Pusat,,,,,
,,47995,Perdagangan Eceran Keliling Perlengkapan Rumah Tangga Dan,Dit IKB,Penetapan pusat penyediaan bahan baku dan/atau bahan penolong,KL Pusat,,,,,
,,47996,Perdagangan Eceran Keliling Bahan Bakar Dan Minyak Pelumas,Dit IKB,Penetapan pusat penyediaan bahan baku dan/atau bahan penolong,KL Pusat,,,,,
,,47997,"Perdagangan Eceran Keliling Kertas, Barang Dari Kertas, Alat Tulis,",Dit IKB,Penetapan pusat penyediaan bahan baku dan/atau bahan penolong,KL Pusat,,,,,
,,47998,"Perdagangan Eceran Keliling Barang Kerajinan, Mainan Anak-Anak",Dit IKB,Penetapan pusat penyediaan bahan baku dan/atau bahan penolong,KL Pusat,,,,,
,,47999,"Perdagangan Eceran Bukan Di Toko, Kios, Kaki Lima Dan Los Pasar",Dit IKB,Penetapan pusat penyediaan bahan baku dan/atau bahan penolong,KL Pusat,,,,,
,,,,,Izin edar kosmetik ,KL Pusat,,,,,
,,,,,Rekomendasi sebagai pemohon notifikasi kosmetik ,KL Pusat,,,,,
,,,,,Persetujuan pelaksanaan uji praklinik kosmetik,KL Pusat,,,,,
,,,,,Persetujuan pelaksanaan pelaksanaan uji klinik kosmetik,KL Pusat,,,,,
,,68200,Real Estat Atas Dasar Balas Jasa (Fee) Atau Kontrak,Dit IKB,-,,,,,,
,,52101,Pergudangan Dan Penyimpanan,Dit IKB,Sertifikasi nomor kontrol veteriner,Dit KP,,,,,
,,,,,Sertifikat pemenuhan standar sistem manajemen keamanan pangan olahan di sarana peredaran,KL Pusat,,,,,
,,52108,Pengelola Gudang Sistem Resi Gudang,Dit IKB,Gudang SRG,KL Pusat,,,,,
,,,,,Pengelolagudang SRG,KL Pusat,,,,,
,,52109,Pergudangan Dan Penyimpanan Lainnya,Dit IKB,Izin usaha pergudangan,KL Pusat,,,,,
,,77100,"Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Mobil,",Dit IKB,-,,,,,,
,,77210,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Alat,Dit IKB,-,,,,,,
,,77291,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Alat,Dit IKB,-,,,,,,
,,77292,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Barang,Dit IKB,-,,,,,,
,,77293,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Barang,Dit IKB,-,,,,,,
,,77294,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Bunga,Dit IKB,-,,,,,,
,,77295,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Alat,Dit IKB,-,,,,,,
,,77299,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Barang,Dit IKB,-,,,,,,
,,77311,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Alat,Dit IKB,-,,,,,,
,,77312,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Alat,Dit IKB,-,,,,,,
,,77313,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Alat,Dit IKB,-,,,,,,
,,77319,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Alat,Dit IKB,-,,,,,,
,,77321,Aktivitas Penyewaan Dan Sewa Guna Tanpa Hak Opsi Alat Perekaman,Dit IKB,-,,,,,,
,,77322,Aktivitas Penyewaan Dan Sewa Guna Tanpa Hak Opsi Alat Alat Bantu,Dit IKB,-,,,,,,
,,77323,Aktivitas Penyewaan Dan Sewa Guna Tanpa Hak Opsi Alat Kebutuhan,Dit IKB,-,,,,,,
,,77329,Aktivitas Penyewaan Dan Sewa Guna Tanpa Hak Opsi Mesin Dan,Dit IKB,-,,,,,,
,,77391,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Mesin,Dit IKB,-,,,,,,
,,77392,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Mesin,Dit IKB,-,,,,,,
,,77393,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Mesin,Dit IKB,-,,,,,,
,,77394,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Mesin,Dit IKB,-,,,,,,
,,77399,"Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Mesin,",Dit IKB,-,,,,,,
,,77400,"Sewa Guna Usaha Tanpa Hak Opsi Intelektual Properti, Bukan Karya",Dit IKB,-,,,,,,
,,82110,Aktivitas Penyedia Gabungan Jasa Administrasi Kantor,Dit IKB,-,,,,,,
,,82190,"Aktivitas Fotokopi, Penyiapan Dokumen Dan Aktivitas Khusus",Biro SDM,-,,,,,,
,,82200,Aktivitas Call Centre,Biro SDM,Penomoran Telekomunikasi (Non Blok Nomor),KL Pusat,,,,,
,,82301,"Jasa Penyelenggara Pertemuan, Perjalanan Insentif, Konferensi Dan",Dit IKB,-,,,,,,
,,82302,Jasa Penyelenggara Event Khusus (Special Event),Dit IKB,-,,,,,,
,,82911,Aktivitas Debt Collection,Dit IKB,-,,,,,,
,,82912,Aktivitas Lembaga Pengelola Informasi Perkreditan,Dit IKB,-,,,,,,
,,82920,Aktivitas Pengepakan,Dit IKB,-,,,,,,
,,82990,Aktivitas Jasa Penunjang Usaha Lainnya Ytdl,Dit IKB,-,,,,,,
,,94110,Aktivitas Organisasi Bisnis Dan Pengusaha,Dit IKB,-,,,,,,
,,95110,Reparasi Komputer Dan Peralatan Sejenisnya,Dit IKB,-,,,,,,
,,95120,Reparasi Peralatan Komunikasi,Dit IKB,Izin produksi alat peralatan pertahanan dan keamanan,KL Pusat,,,,,
,,,,,Izin penetapan industri pertahanan ,KL Pusat,,,,,
,,95210,Reparasi Alat-Alat Elektronik Konsumen,Dit IKB,-,,,,,,
,,95220,Reparasi Peralatan Rumah Tangga Dan Peralatan Rumah Dan Kebun,Dit IKB,-,,,,,,
,,95230,Reparasi Alas Kaki Dan Barang Dari Kulit,Dit IKB,-,,,,,,
,,95240,Reparasi Furnitur Dan Perlengkapan Rumah,Dit IKB,-,,,,,,
,,95291,Aktivitas Vermak Pakaian,Dit IKB,-,,,,,,
,,95299,Reparasi Barang Rumah Tangga Dan Pribadi Lainnya,Dit IKB,-,,,,,,
DD. BIDANG PERINDUSTRIAN,,,,,,,,,,,
Perindustrian,Perindustrian,10110,Kegiatan Rumah Potong Dan Pengepakan Daging Bukan Unggas,Dit KP,Sertifikasi nomor kontrol veteriner,Dit KP,,,Dit IKB,"KETERANGAN TAMBAHAN UNTUK VERIFIKATOR TEKNIS :

1. Jika lahan usaha berada di wilayah lintas provinsi merupakan kewenangan KL Pusat


2. Jika lahan usaha berada di wilayah Ibu Kota Nusantara merupakan kewenangan Otorita IKN (Direktorat Investasi dan Kemudahan Berusaha) 


3. Jika pemohon merupakan Penanam Modal Asing (PMA) merupakan Kewenangan KL Pusat ",
,,,,,Registrasi produk hewan,KL Pusat,,,,,
,,10120,Kegiatan Rumah Potong Dan Pengepakan Daging Unggas,Dit IKB,Sertifikat Persetujuan Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,10130,Industri Pengolahan Dan Pengawetan Produk Daging Dan Daging,Dit IKB,Sertifikat Persetujuan Variasi Mayor Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,10211,Industri Penggaraman/Pengeringan Ikan,Dit IKB,Sertifikat Persetujuan Variasi Mayor Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Penerapan Program Manajemen Mutu Terpadu/ Hazard Analysis and Critical Control Point,KL Pusat,,,,,
,,,,,Sertifikat Kelayakan Pengolahan (SKP),KL Pusat,,,,,
,,10212,Industri Pengasapan/Pemanggangan Ikan,Dit IKB, Izin Penerapan Program Manajemen Risiko (PMR) Sarana Produksi Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Penerapan Cara Produksi Pangan Olahan yang Baik,KL Pusat,,,,,
,,,,,Izin Edar pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Persetujuan Variasi Mayor Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Persetujuan Pelaksanaan Uji Klinik Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Produksi Pangan Olahan Industri Rumah Tangga (SPP-IRT),Dit KP,,,,,
,,10213,Industri Pembekuan Ikan,Dit IKB,Sertifikat Persetujuan Variasi Mayor Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Sertifikat Penerapan Program Manajemen Mutu Terpadu / Hazard Analysis and Critical Control Point,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Kelayakan Pengolahan (SKP),KL Pusat,,,,,
,,10214,Industri Pemindangan Ikan,Dit IKB,Izin Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,10215,Industri Peragian/Fermentasi Ikan,Dit IKB,Izin Penerapan Program Manajemen Risiko (PMR) Sarana Produksi Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Penerapan Cara Produksi Pangan Olahan yang Baik,KL Pusat,,,,,
,,,,,Izin Edar pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Persetujuan Variasi Mayor Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Persetujuan Pelaksanaan Uji Klinik Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Produksi Pangan Olahan Industri Rumah Tangga (SPP-IRT),Dit KP,,,,,
,,10216,Industri Berbasis Daging Lumatan Dan Surimi,Dit IKB,Izin Penerapan Program Manajemen Risiko (PMR) Sarana Produksi Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Variasi Nama Produsen Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Penerapan Cara Produksi Pangan Olahan yang Baik,KL Pusat,,,,,
,,,,,Izin Edar Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Persetujuan Variasi Mayor Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Persetujuan Pelaksanaan Uji Klinik Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Variasi Mayor Paangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Persetujuan Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Sertifikat Penerapan Program Manajemen Mutu Terpadu/ Hazard Analysis Critical Control Point,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Variasi Minor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Kelayakan Pengolahan (SKP),KL Pusat,,,,,
,,10217,Industri Pendinginan/Pengesan Ikan,Dit IKB,Izin Penerapan Program Manajemen Risiko (PMR) Sarana Produksi Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Penerapan Cara Produksi Pangan Olahan yang Baik,KL Pusat,,,,,
,,,,,Sertifikat Persetujuan Variasi Mayor Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Izin Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Produksi Pangan Olahan Industri Rumah Tangga (SPP-IRT),Dit KP,,,,,
,,10219,Industri Pengolahan Dan Pengawetan Lainnya Untuk Ikan,Dit IKB,Izin Penerapan Program Manajemen Risiko (PMR) Sarana Produksi Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Variasi Nama Produsen Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Penerapan Cara Produksi Pangan Olahan yang Baik,KL Pusat,,,,,
,,,,,Izin Edar Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Persetujuan Variasi Mayor Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Persetujuan Pelaksanaan Uji Klinik Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Variasi Mayor Paangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Persetujuan Pangan Olahan Wajib SNI,KL Pusat,,,,"KETERANGAN TAMBAHAN UNTUK VERIFIKATOR TEKNIS :

1. Jika lahan usaha berada di wilayah lintas provinsi merupakan kewenangan KL Pusat


2. Jika lahan usaha berada di wilayah Ibu Kota Nusantara merupakan kewenangan Otorita IKN (Direktorat Investasi dan Kemudahan Berusaha) 


3. Jika pemohon merupakan Penanam Modal Asing (PMA) merupakan Kewenangan KL Pusat ",
,,,,,Sertifikat Penerapan Program Manajemen Mutu Terpadu/ Hazard Analysis Critical Control Point,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Variasi Minor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Kelayakan Pengolahan (SKP),KL Pusat,,,,,
,,10221,Industri Pengolahan Dan Pengawetan Ikan Dan Biota Air (Bukan,Dit IKB,Izin Penerapan Program Manajener Risiko (PMR) Sarana Produksi Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Variasi Nama Produsen Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Penerapan Cara Produksi Pangan Olahan yang Baik,KL Pusat,,,,,
,,,,,Izin Edar Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Persetujuan Variasi Mayor Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Persetujuan Pelaksanaan Uji Klinik Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Persetujuan Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Sertifikat Penerapan Program Manajemen Mutu Terpadu/ Hazard Analysis and Critical Control Point,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Variasi Minor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Kelayakan Pengolahan (SKP),KL Pusat,,,,,
,,10222,Industri Pengolahan Dan Pengawetan Udang Dalam Kaleng,Dit IKB,Izin Penerapan Program Manajemen Risiko (PMR) Sarana Produksi Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Variasi Nama Produsen Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Penerapan Cara Produksi Pangan Olahan yang Baik,KL Pusat,,,,,
,,,,,Izin Edar Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Persetujuan Variasi Mayor Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Persetujuan Pelaksanaan Uji Klinik Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Persetujuan Pangan Olahan SNI,KL Pusat,,,,,
,,,,,Sertifikat Penerapan Program Manajemen Mutu Terpadu/ Hazard Analysis and Critical Control Point,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Variasi Minor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Kelayakan Pengolahan (SKP),KL Pusat,,,,,
,,10291,Industri Penggaraman/Pengeringan Biota Air Lainnya,Dit IKB,Sertifikat Persetujuan Variasi Mayor Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Penerapan Program Manajemen Mutu Terpadu/ Hazard Analysis and Critical Control Point,KL Pusat,,,,,
,,,,,Sertifikat Kelayakan Pengolahan (SKP),KL Pusat,,,,,
,,10292,Industri Pengasapan/Pemanggangan Biota Air Lainnya,Dit IKB,Izin Penerapan Program Manajemen Risiko (PMR) Sarana Produksi Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Variasi Nama Produsen Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Penerapan Cara Produksi Pangan Olahan Yang Baik,KL Pusat,,,,,
,,,,,Izin Edar Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Persetujuan Variasi Mayor Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Persetujuan Pelaksanaan Uji Klinik Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Persetujuan Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Sertifikat Penerapan Program Manajemen Mutu Terpadu/ Hazard Analysis and Critical Control Point,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Variasi Minor Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Kelayakan Pengolahan (SKP),KL Pusat,,,,,
,,10293,Industri Pembekuan Biota Air Lainnya,Dit IKB,Sertifikat Persetujuan Variasi Mayor Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Sertifikat Pemenuhan Komitmen Variasi Mayor Pangan Olahan,KL Pusat,,,,,
,,,,,"Sertifikat Penerapan Program Manajemen Mutu Terpadu, Hazard Analysis and Critical Control Point",KL Pusat,,,,,
,,,,,Sertifikat Kelayakan Pengolahan (SKP),KL Pusat,,,,,
,,10294,Industri Pemindangan Biota Air Lainnya,Dit IKB,Izin Penerapan Program Manajemen Risiko (PMR) Sarana Produksi Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Variasi Nama Produsen Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Penerapan Cara Produksi Pangan Olahan yang Baik,KL Pusat,,,,,
,,,,,Izin Edar Pangan Olahan,KL Pusat,,,,,
,,,,,Sertifikat Persetujuan Variasi Mayor Pangan Olahan Wajib SNI,KL Pusat,,,,,
,,,,,Persetujuan Pelaksanaan Uji Klinik Pangan Olahan,KL Pusat,,,,,
,,,,,Izin Variasi Mayor Pangan Olahan,KL Pusat,,,,,
